datetime,qualitystatus,resolutioncode,netregulationvolume,systemimbalance,alpha,marginalincrementalprice,marginaldecrementalprice,strategicreserveprice,positiveimbalanceprice,negativeimbalanceprice
2024-01-03T10:00:00+00:00,Validated,PT15M,-49.582,23.319,0.0,147.41,-33.76,,-33.76,-33.76
2024-01-03T10:15:00+00:00,Validated,PT15M,61.857,-69.74,0.0,157.14,-36.19,,157.14,157.14
2024-01-03T10:30:00+00:00,Validated,PT15M,34.435,-37.86,0.0,110.0,-36.25,,110.0,110.0
2024-01-03T10:45:00+00:00,Validated,PT15M,67.658,-117.023,0.0,192.16,-36.81,,192.16,192.16
2024-01-03T11:00:00+00:00,Validated,PT15M,133.758,-164.621,0.99,284.15,-37.66,,285.14,285.14
2024-01-03T11:15:00+00:00,Validated,PT15M,6.497,-15.738,0.0,238.0,-31.42,,238.0,238.0
2024-01-03T11:30:00+00:00,Validated,PT15M,99.635,-112.052,0.0,161.75,-30.8,,161.75,161.75
2024-01-03T11:45:00+00:00,Validated,PT15M,-17.31,24.873,0.0,207.86,-39.79,,-39.79,-39.79
2024-01-03T12:00:00+00:00,Validated,PT15M,-17.257,41.944,0.0,171.07,-41.34,,-41.34,-41.34
2024-01-03T12:15:00+00:00,Validated,PT15M,-7.381,3.018,0.0,122.83,-27.61,,-27.61,-27.61
2024-01-03T12:30:00+00:00,Validated,PT15M,10.623,-6.354,0.0,133.54,-27.66,,133.54,133.54
2024-01-03T12:45:00+00:00,Validated,PT15M,1.558,-5.23,0.0,226.9,-34.81,,226.9,226.9
2024-01-03T13:00:00+00:00,Validated,PT15M,-18.144,-9.925,0.0,201.81,-36.84,,201.81,201.81
2024-01-03T13:15:00+00:00,Validated,PT15M,-31.137,21.345,0.0,126.31,-30.8,,-30.8,-30.8
2024-01-03T13:30:00+00:00,Validated,PT15M,-13.11,-23.204,0.0,152.33,-30.8,,152.33,152.33
2024-01-03T13:45:00+00:00,Validated,PT15M,-86.282,68.991,0.0,137.45,-30.8,,-30.8,-30.8
2024-01-03T14:00:00+00:00,Validated,PT15M,-46.673,28.007,0.0,132.12,-30.8,,-30.8,-30.8
2024-01-03T14:15:00+00:00,Validated,PT15M,-50.141,33.726,0.0,159.62,-30.82,,-30.82,-30.82
2024-01-03T14:30:00+00:00,Validated,PT15M,-25.191,-3.249,0.0,145.91,-30.8,,145.91,145.91
2024-01-03T14:45:00+00:00,Validated,PT15M,-61.535,40.355,0.0,134.13,-31.27,,-31.27,-31.27
2024-01-03T15:00:00+00:00,Validated,PT15M,24.733,-38.409,0.0,123.73,-30.8,,123.73,123.73
2024-01-03T15:15:00+00:00,Validated,PT15M,27.862,-50.594,0.0,161.06,-30.8,,161.06,161.06
2024-01-03T15:30:00+00:00,Validated,PT15M,-16.223,4.644,0.0,176.7,-35.51,,-35.51,-35.51
2024-01-03T15:45:00+00:00,Validated,PT15M,12.21,-66.177,0.0,195.65,-30.8,,195.65,195.65
2024-01-03T16:00:00+00:00,Validated,PT15M,55.255,-18.784,0.0,221.52,-93.65,,221.52,221.52
2024-01-03T16:15:00+00:00,Validated,PT15M,-72.475,81.458,0.0,178.66,-57.09,,-57.09,-57.09
2024-01-03T16:30:00+00:00,Validated,PT15M,-41.672,43.129,0.0,170.43,-34.69,,-34.69,-34.69
2024-01-03T16:45:00+00:00,Validated,PT15M,-65.205,49.529,0.0,145.66,-25.85,,-25.85,-25.85
2024-01-03T17:00:00+00:00,Validated,PT15M,-19.092,6.82,0.0,120.94,-25.8,,-25.8,-25.8
2024-01-03T17:15:00+00:00,Validated,PT15M,-60.111,52.043,0.0,117.63,-25.84,,-25.84,-25.84
2024-01-03T17:30:00+00:00,Validated,PT15M,-108.494,101.556,0.0,161.98,-29.26,,-29.26,-29.26
2024-01-03T17:45:00+00:00,Validated,PT15M,-43.802,32.232,0.0,144.67,-25.8,,-25.8,-25.8
2024-01-03T18:00:00+00:00,Validated,PT15M,25.54,-26.815,0.0,135.22,-26.5,,135.22,135.22
2024-01-03T18:15:00+00:00,Validated,PT15M,-91.155,76.434,0.0,140.48,-31.32,,-31.32,-31.32
2024-01-03T18:30:00+00:00,Validated,PT15M,-128.245,125.995,0.0,113.7,-30.8,,-30.8,-30.8
2024-01-03T18:45:00+00:00,Validated,PT15M,-117.518,97.465,0.0,112.55,-30.8,,-30.8,-30.8
2024-01-03T19:00:00+00:00,Validated,PT15M,-36.159,-7.302,0.0,255.23,-37.82,,255.23,255.23
2024-01-03T19:15:00+00:00,Validated,PT15M,0.198,-30.063,0.0,167.06,-30.8,,167.06,167.06
2024-01-03T19:30:00+00:00,Validated,PT15M,-55.215,69.733,0.0,121.32,-33.15,,-33.15,-33.15
2024-01-03T19:45:00+00:00,Validated,PT15M,-31.469,41.195,0.0,171.17,-42.41,,-42.41,-42.41
2024-01-03T20:00:00+00:00,Validated,PT15M,-12.942,-27.659,0.0,201.72,-48.01,,201.72,201.72
2024-01-03T20:15:00+00:00,Validated,PT15M,-31.082,44.364,0.0,154.62,-42.68,,-42.68,-42.68
2024-01-03T20:30:00+00:00,Validated,PT15M,-88.778,115.151,0.0,118.04,-46.46,,-46.46,-46.46
2024-01-03T20:45:00+00:00,Validated,PT15M,-139.155,163.655,0.59,182.36,-128.74,,-129.33,-129.33
2024-01-03T21:00:00+00:00,Validated,PT15M,42.185,-62.613,0.0,202.55,-84.0,,202.55,202.55
2024-01-03T21:15:00+00:00,Validated,PT15M,51.451,-52.106,0.0,174.95,-57.49,,174.95,174.95
2024-01-03T21:30:00+00:00,Validated,PT15M,-13.803,10.523,0.0,140.92,-32.98,,-32.98,-32.98
2024-01-03T21:45:00+00:00,Validated,PT15M,15.082,-19.004,0.0,153.8,-31.28,,153.8,153.8
2024-01-03T22:00:00+00:00,Validated,PT15M,38.219,-44.333,0.0,167.72,-30.93,,167.72,167.72
2024-01-03T22:15:00+00:00,Validated,PT15M,53.034,-74.073,0.0,162.75,-31.94,,162.75,162.75
2024-01-03T22:30:00+00:00,Validated,PT15M,339.497,-365.677,5.64,151.59,-30.8,,157.23,157.23
2024-01-03T22:45:00+00:00,Validated,PT15M,350.203,-354.348,30.25,249.0,-30.8,,279.25,279.25
2024-01-03T23:00:00+00:00,Validated,PT15M,163.512,-188.009,12.0,176.01,-37.68,,188.02,188.02
2024-01-03T23:15:00+00:00,Validated,PT15M,55.194,-43.974,0.0,168.98,-40.56,,168.98,168.98
2024-01-03T23:30:00+00:00,Validated,PT15M,35.707,-53.853,0.0,194.76,-71.53,,194.76,194.76
2024-01-03T23:45:00+00:00,Validated,PT15M,-2.864,8.006,0.0,127.97,-41.18,,-41.18,-41.18
2024-01-04T00:00:00+00:00,Validated,PT15M,-18.586,-0.673,0.0,123.79,-51.04,,123.79,123.79
2024-01-04T00:15:00+00:00,Validated,PT15M,33.665,-48.695,0.0,121.64,-32.94,,121.64,121.64
2024-01-04T00:30:00+00:00,Validated,PT15M,31.99,-25.118,0.0,126.64,-35.68,,126.64,126.64
2024-01-04T00:45:00+00:00,Validated,PT15M,12.361,-24.14,0.0,157.05,-131.72,,157.05,157.05
2024-01-04T01:00:00+00:00,Validated,PT15M,248.745,-255.611,1.68,116.18,-33.07,,117.86,117.86
2024-01-04T01:15:00+00:00,Validated,PT15M,135.226,-115.261,0.0,168.98,-40.19,,168.98,168.98
2024-01-04T01:30:00+00:00,Validated,PT15M,108.375,-74.443,0.0,168.98,-58.93,,168.98,168.98
2024-01-04T01:45:00+00:00,Validated,PT15M,-10.862,67.367,0.0,168.98,-145.45,,-145.45,-145.45
2024-01-04T02:00:00+00:00,Validated,PT15M,20.082,-64.403,0.0,209.76,-152.37,,209.76,209.76
2024-01-04T02:15:00+00:00,Validated,PT15M,113.04,-129.334,0.0,96.66,-37.14,,96.66,96.66
2024-01-04T02:30:00+00:00,Validated,PT15M,-8.924,16.449,0.0,96.66,-40.25,,-40.25,-40.25
2024-01-04T02:45:00+00:00,Validated,PT15M,-85.24,102.787,0.0,96.66,-84.23,,-84.23,-84.23
2024-01-04T03:00:00+00:00,Validated,PT15M,-73.844,68.596,0.0,101.65,-43.4,,-43.4,-43.4
2024-01-04T03:15:00+00:00,Validated,PT15M,-73.686,58.813,0.0,96.66,-37.47,,-37.47,-37.47
2024-01-04T03:30:00+00:00,Validated,PT15M,35.479,-60.168,0.0,98.14,-37.19,,98.14,98.14
2024-01-04T03:45:00+00:00,Validated,PT15M,10.403,-35.916,0.0,99.5,-37.19,,99.5,99.5
2024-01-04T04:00:00+00:00,Validated,PT15M,41.666,-62.678,0.0,117.41,-37.29,,117.41,117.41
2024-01-04T04:15:00+00:00,Validated,PT15M,5.266,-26.895,0.0,107.1,-32.78,,107.1,107.1
2024-01-04T04:30:00+00:00,Validated,PT15M,107.118,-151.754,0.76,202.99,-32.19,,203.75,203.75
2024-01-04T04:45:00+00:00,Validated,PT15M,96.59,-156.692,1.81,227.25,-32.19,,229.05,229.05
2024-01-04T05:00:00+00:00,Validated,PT15M,177.428,-181.639,2.62,184.65,-35.31,,187.27,187.27
2024-01-04T05:15:00+00:00,Validated,PT15M,-119.045,122.889,0.0,148.53,-38.69,,-38.69,-38.69
2024-01-04T05:30:00+00:00,Validated,PT15M,-226.678,249.09,1.46,212.66,-113.65,,-115.11,-115.11
2024-01-04T05:45:00+00:00,Validated,PT15M,-38.821,-0.065,0.0,210.11,-32.6,,210.11,210.11
2024-01-04T06:00:00+00:00,Validated,PT15M,-87.954,163.93,0.26,159.57,-126.41,,-126.66,-126.66
2024-01-04T06:15:00+00:00,Validated,PT15M,-165.271,202.077,0.07,160.11,-195.42,,-195.49,-195.49
2024-01-04T06:30:00+00:00,Validated,PT15M,-38.383,26.259,0.0,159.88,-32.91,,-32.91,-32.91
2024-01-04T06:45:00+00:00,Validated,PT15M,-35.778,36.587,0.0,143.17,-37.6,,-37.6,-37.6
2024-01-04T07:00:00+00:00,Validated,PT15M,-201.365,233.872,0.22,189.96,-171.94,,-172.16,-172.16
2024-01-04T07:15:00+00:00,Validated,PT15M,-101.143,85.43,0.0,160.54,-37.4,,-37.4,-37.4
2024-01-04T07:30:00+00:00,Validated,PT15M,-91.254,85.525,0.0,153.37,-37.4,,-37.4,-37.4
2024-01-04T07:45:00+00:00,Validated,PT15M,-4.904,-3.34,0.0,198.31,-45.24,,198.31,198.31
2024-01-04T08:00:00+00:00,Validated,PT15M,247.075,-265.206,1.12,254.7,-40.48,,255.82,255.82
2024-01-04T08:15:00+00:00,Validated,PT15M,13.691,22.417,0.0,168.98,-42.92,,-42.92,-42.92
2024-01-04T08:30:00+00:00,Validated,PT15M,-118.126,110.535,0.0,169.65,-48.6,,-48.6,-48.6
2024-01-04T08:45:00+00:00,Validated,PT15M,1.379,25.101,0.0,169.35,-38.59,,-38.59,-38.59
2024-01-04T09:00:00+00:00,Validated,PT15M,-81.648,117.095,0.0,167.1,-109.05,,-109.05,-109.05
2024-01-04T09:15:00+00:00,Validated,PT15M,-18.863,39.734,0.0,165.56,-38.41,,-38.41,-38.41
2024-01-04T09:30:00+00:00,Validated,PT15M,-72.388,139.173,0.0,161.45,-63.11,,-63.11,-63.11
2024-01-04T09:45:00+00:00,Validated,PT15M,-112.544,172.461,1.13,159.36,-94.83,,-95.96,-95.96
2024-01-04T10:00:00+00:00,Validated,PT15M,-242.368,320.235,1.63,163.17,-161.05,,-162.68,-162.68
2024-01-04T10:15:00+00:00,Validated,PT15M,-179.467,81.234,0.0,249.17,-35.0,,-35.0,-35.0
2024-01-04T10:30:00+00:00,Validated,PT15M,-31.879,30.063,0.0,291.22,-112.44,,-112.44,-112.44
2024-01-04T10:45:00+00:00,Validated,PT15M,-36.436,60.535,0.0,220.61,-122.92,,-122.92,-122.92
2024-01-04T11:00:00+00:00,Validated,PT15M,16.679,-3.252,0.0,243.6,-39.65,,243.6,243.6
2024-01-04T11:15:00+00:00,Validated,PT15M,-23.363,27.485,0.0,160.55,-38.04,,-38.04,-38.04
2024-01-04T11:30:00+00:00,Validated,PT15M,-119.917,156.275,0.01,161.8,-196.71,,-196.72,-196.72
2024-01-04T11:45:00+00:00,Validated,PT15M,-84.094,69.844,0.0,161.06,-306.85,,-306.85,-306.85
2024-01-04T12:00:00+00:00,Validated,PT15M,-242.879,234.336,1.71,160.62,-31.32,,-33.03,-33.03
2024-01-04T12:15:00+00:00,Validated,PT15M,-100.743,63.728,0.0,173.66,-33.76,,-33.76,-33.76
2024-01-04T12:30:00+00:00,Validated,PT15M,-58.838,36.119,0.0,154.65,-199.38,,-199.38,-199.38
2024-01-04T12:45:00+00:00,Validated,PT15M,-88.0,68.345,0.0,151.82,-37.15,,-37.15,-37.15
2024-01-04T13:00:00+00:00,Validated,PT15M,-188.738,181.605,0.19,163.64,-171.3,,-171.49,-171.49
2024-01-04T13:15:00+00:00,Validated,PT15M,-101.657,83.96,0.0,154.79,-391.18,,-391.18,-391.18
2024-01-04T13:30:00+00:00,Validated,PT15M,-38.754,16.281,0.0,164.42,-203.64,,-203.64,-203.64
2024-01-04T13:45:00+00:00,Validated,PT15M,16.54,-34.84,0.0,158.11,-498.85,,158.11,158.11
2024-01-04T14:00:00+00:00,Validated,PT15M,1.88,-15.333,0.0,159.34,-558.99,,159.34,159.34
2024-01-04T14:15:00+00:00,Validated,PT15M,21.411,-45.453,0.0,161.51,-486.31,,161.51,161.51
2024-01-04T14:30:00+00:00,Validated,PT15M,7.917,-40.192,0.0,168.38,-539.87,,168.38,168.38
2024-01-04T14:45:00+00:00,Validated,PT15M,79.419,-118.222,0.0,167.87,-427.78,,167.87,167.87
2024-01-04T15:00:00+00:00,Validated,PT15M,-3.185,4.307,0.0,176.29,-597.32,,-597.32,-597.32
2024-01-04T15:15:00+00:00,Validated,PT15M,58.152,-112.333,0.0,253.33,-305.25,,253.33,253.33
2024-01-04T15:30:00+00:00,Validated,PT15M,103.997,-232.934,1.59,284.8,-456.87,,286.39,286.39
2024-01-04T15:45:00+00:00,Validated,PT15M,148.402,-232.783,4.07,280.88,-495.68,,284.95,284.95
2024-01-04T16:00:00+00:00,Validated,PT15M,151.491,-199.13,3.32,274.96,-494.55,,278.28,278.28
2024-01-04T16:15:00+00:00,Validated,PT15M,142.123,-196.182,2.55,273.48,-590.56,,276.04,276.04
2024-01-04T16:30:00+00:00,Validated,PT15M,101.944,-134.442,0.0,249.0,-490.31,,249.0,249.0
2024-01-04T16:45:00+00:00,Validated,PT15M,97.517,-164.073,1.57,237.87,-375.01,,239.44,239.44
2024-01-04T17:00:00+00:00,Validated,PT15M,198.962,-218.481,2.77,249.0,-408.64,,251.77,251.77
2024-01-04T17:15:00+00:00,Validated,PT15M,62.656,-76.247,0.0,255.69,-46.03,,255.69,255.69
2024-01-04T17:30:00+00:00,Validated,PT15M,86.012,-109.207,0.0,198.94,-27.35,,198.94,198.94
2024-01-04T17:45:00+00:00,Validated,PT15M,50.338,-71.552,0.0,201.9,21.55,,201.9,201.9
2024-01-04T18:00:00+00:00,Validated,PT15M,172.847,-339.226,1.85,318.57,-76.57,,320.41,320.41
2024-01-04T18:15:00+00:00,Validated,PT15M,126.833,-125.893,0.0,255.69,-88.29,,255.69,255.69
2024-01-04T18:30:00+00:00,Validated,PT15M,21.648,-24.206,0.0,186.05,-194.39,,186.05,186.05
2024-01-04T18:45:00+00:00,Validated,PT15M,-49.818,141.472,0.0,186.02,-369.28,,-369.28,-369.28
2024-01-04T19:00:00+00:00,Validated,PT15M,108.438,-388.845,6.54,281.1,-398.4,,287.64,287.64
2024-01-04T19:15:00+00:00,Validated,PT15M,284.993,-650.658,74.17,300.46,-32.01,,374.64,374.64
2024-01-04T19:30:00+00:00,Validated,PT15M,410.649,-447.586,81.94,300.22,-44.66,,382.17,382.17
2024-01-04T19:45:00+00:00,Validated,PT15M,142.548,-32.923,0.0,249.0,-407.52,,249.0,249.0
2024-01-04T20:00:00+00:00,Validated,PT15M,90.654,-117.208,0.0,190.48,-38.3,,190.48,190.48
2024-01-04T20:15:00+00:00,Validated,PT15M,52.779,-61.038,0.0,249.0,-34.05,,249.0,249.0
2024-01-04T20:30:00+00:00,Validated,PT15M,45.689,-60.005,0.0,163.25,-34.43,,163.25,163.25
2024-01-04T20:45:00+00:00,Validated,PT15M,-15.25,38.004,0.0,163.25,-46.77,,-46.77,-46.77
2024-01-04T21:00:00+00:00,Validated,PT15M,64.869,-83.21,0.0,160.04,-34.16,,160.04,160.04
2024-01-04T21:15:00+00:00,Validated,PT15M,-23.14,18.537,0.0,160.06,-34.34,,-34.34,-34.34
2024-01-04T21:30:00+00:00,Validated,PT15M,-35.515,20.863,0.0,160.51,-33.39,,-33.39,-33.39
2024-01-04T21:45:00+00:00,Validated,PT15M,-42.766,76.486,0.0,160.29,-104.65,,-104.65,-104.65
2024-01-04T22:00:00+00:00,Validated,PT15M,81.089,-82.571,0.0,162.61,-33.53,,162.61,162.61
2024-01-04T22:15:00+00:00,Validated,PT15M,-20.152,9.425,0.0,162.49,-41.41,,-41.41,-41.41
2024-01-04T22:30:00+00:00,Validated,PT15M,-53.392,34.995,0.0,150.77,-37.72,,-37.72,-37.72
2024-01-04T22:45:00+00:00,Validated,PT15M,-106.704,146.839,0.0,235.17,-209.48,,-209.48,-209.48
2024-01-04T23:00:00+00:00,Validated,PT15M,-24.02,8.675,0.0,108.94,60.81,,60.81,60.81
2024-01-04T23:15:00+00:00,Validated,PT15M,23.733,-52.306,0.0,109.68,60.81,,109.68,109.68
2024-01-04T23:30:00+00:00,Validated,PT15M,-18.58,6.288,0.0,107.89,60.81,,60.81,60.81
2024-01-04T23:45:00+00:00,Validated,PT15M,-39.23,53.381,0.0,105.9,60.4,,60.4,60.4
2024-01-05T00:00:00+00:00,Validated,PT15M,-80.135,34.332,0.0,170.44,60.82,,60.82,60.82
2024-01-05T00:15:00+00:00,Validated,PT15M,-38.416,26.796,0.0,110.81,64.15,,64.15,64.15
2024-01-05T00:30:00+00:00,Validated,PT15M,-149.487,194.908,1.08,110.81,34.78,,33.7,33.7
2024-01-05T00:45:00+00:00,Validated,PT15M,-114.999,157.651,2.92,110.81,58.93,,56.01,56.01
2024-01-05T01:00:00+00:00,Validated,PT15M,53.302,-112.171,0.0,117.63,60.11,,117.63,117.63
2024-01-05T01:15:00+00:00,Validated,PT15M,36.202,-54.053,0.0,108.47,60.81,,108.47,108.47
2024-01-05T01:30:00+00:00,Validated,PT15M,-97.717,109.524,0.0,107.16,57.83,,57.83,57.83
2024-01-05T01:45:00+00:00,Validated,PT15M,-130.686,127.27,0.0,105.81,57.91,,57.91,57.91
2024-01-05T02:00:00+00:00,Validated,PT15M,-50.657,35.901,0.0,107.55,60.21,,60.21,60.21
2024-01-05T02:15:00+00:00,Validated,PT15M,-18.432,4.102,0.0,108.71,60.81,,60.81,60.81
2024-01-05T02:30:00+00:00,Validated,PT15M,-222.055,266.541,1.57,105.82,40.25,,38.69,38.69
2024-01-05T02:45:00+00:00,Validated,PT15M,-70.905,31.017,0.0,168.45,-87.0,,-87.0,-87.0
2024-01-05T03:00:00+00:00,Validated,PT15M,-80.584,72.246,0.0,110.81,62.56,,62.56,62.56
2024-01-05T03:15:00+00:00,Validated,PT15M,-21.101,7.729,0.0,110.81,62.97,,62.97,62.97
2024-01-05T03:30:00+00:00,Validated,PT15M,-151.148,138.747,0.0,110.81,64.2,,64.2,64.2
2024-01-05T03:45:00+00:00,Validated,PT15M,-150.118,136.323,0.0,110.81,65.14,,65.14,65.14
2024-01-05T04:00:00+00:00,Validated,PT15M,-8.317,28.553,0.0,110.81,57.34,,57.34,57.34
2024-01-05T04:15:00+00:00,Validated,PT15M,-3.275,31.519,0.0,110.81,52.23,,52.23,52.23
2024-01-05T04:30:00+00:00,Validated,PT15M,-126.249,230.005,1.41,110.81,-6.9,,-8.31,-8.31
2024-01-05T04:45:00+00:00,Validated,PT15M,-68.792,66.065,0.0,109.73,0.0,,0.0,0.0
2024-01-05T05:00:00+00:00,Validated,PT15M,-146.557,170.256,1.21,105.81,34.63,,33.42,33.42
2024-01-05T05:15:00+00:00,Validated,PT15M,122.67,-132.205,0.0,106.75,60.81,,106.75,106.75
2024-01-05T05:30:00+00:00,Validated,PT15M,-95.755,101.726,0.0,176.39,60.81,,60.81,60.81
2024-01-05T05:45:00+00:00,Validated,PT15M,-301.898,294.641,4.07,106.96,60.81,,56.74,56.74
2024-01-05T06:00:00+00:00,Validated,PT15M,-364.702,376.006,26.71,106.82,-17.37,,-44.08,-44.08
2024-01-05T06:15:00+00:00,Validated,PT15M,-220.529,205.173,15.85,109.34,0.0,,-15.85,-15.85
2024-01-05T06:30:00+00:00,Validated,PT15M,-12.29,-8.244,0.0,109.85,0.0,,109.85,109.85
2024-01-05T06:45:00+00:00,Validated,PT15M,-60.803,48.542,0.0,110.81,65.02,,65.02,65.02
2024-01-05T07:00:00+00:00,Validated,PT15M,-24.796,17.223,0.0,110.75,62.37,,62.37,62.37
2024-01-05T07:15:00+00:00,Validated,PT15M,96.547,-109.697,0.0,110.71,63.26,,110.71,110.71
2024-01-05T07:30:00+00:00,Validated,PT15M,237.598,-356.936,6.89,118.3,65.81,,125.19,125.19
2024-01-05T07:45:00+00:00,Validated,PT15M,361.22,-381.073,44.68,176.39,61.24,,221.07,221.07
2024-01-05T08:00:00+00:00,Validated,PT15M,38.288,-55.726,0.0,163.55,63.6,,163.55,163.55
2024-01-05T08:15:00+00:00,Validated,PT15M,-73.658,68.842,0.0,110.75,63.37,,63.37,63.37
2024-01-05T08:30:00+00:00,Validated,PT15M,-212.645,213.417,1.71,110.77,63.57,,61.86,61.86
2024-01-05T08:45:00+00:00,Validated,PT15M,-196.622,188.607,4.25,110.73,62.73,,58.48,58.48
2024-01-05T09:00:00+00:00,Validated,PT15M,-279.813,268.972,6.44,110.72,65.27,,58.83,58.83
2024-01-05T09:15:00+00:00,Validated,PT15M,-251.806,246.485,9.87,110.77,0.0,,-9.87,-9.87
2024-01-05T09:30:00+00:00,Validated,PT15M,-47.07,31.946,0.0,110.78,0.0,,0.0,0.0
2024-01-05T09:45:00+00:00,Validated,PT15M,30.115,-30.953,0.0,110.7,62.77,,110.7,110.7
2024-01-05T10:00:00+00:00,Validated,PT15M,-129.778,124.598,0.0,110.74,64.84,,64.84,64.84
2024-01-05T10:15:00+00:00,Validated,PT15M,-110.702,112.751,0.0,110.74,62.98,,62.98,62.98
2024-01-05T10:30:00+00:00,Validated,PT15M,133.242,-145.163,0.0,110.76,64.75,,110.76,110.76
2024-01-05T10:45:00+00:00,Validated,PT15M,21.221,19.545,0.0,176.39,45.45,,45.45,45.45
2024-01-05T11:00:00+00:00,Validated,PT15M,6.863,-22.061,0.0,107.55,60.81,,107.55,107.55
2024-01-05T11:15:00+00:00,Validated,PT15M,131.439,-148.163,0.0,108.31,60.81,,108.31,108.31
2024-01-05T11:30:00+00:00,Validated,PT15M,81.082,-85.896,0.0,176.39,60.81,,176.39,176.39
2024-01-05T11:45:00+00:00,Validated,PT15M,-33.394,32.427,0.0,96.76,60.81,,60.81,60.81
2024-01-05T12:00:00+00:00,Validated,PT15M,-106.414,116.589,0.0,96.57,60.81,,60.81,60.81
2024-01-05T12:15:00+00:00,Validated,PT15M,-72.57,79.784,0.0,92.42,60.81,,60.81,60.81
2024-01-05T12:30:00+00:00,Validated,PT15M,3.637,-14.993,0.0,104.17,60.81,,104.17,104.17
2024-01-05T12:45:00+00:00,Validated,PT15M,-98.015,113.955,0.0,98.63,60.7,,60.7,60.7
2024-01-05T13:00:00+00:00,Validated,PT15M,-296.983,343.194,4.51,0.0,-59.54,,-64.04,-64.04
2024-01-05T13:15:00+00:00,Validated,PT15M,-256.403,242.026,9.46,103.57,-84.0,,-93.46,-93.46
2024-01-05T13:30:00+00:00,Validated,PT15M,-119.02,96.437,0.0,102.24,-80.0,,-80.0,-80.0
2024-01-05T13:45:00+00:00,Validated,PT15M,-10.22,26.089,0.0,109.19,1.84,,1.84,1.84
2024-01-05T14:00:00+00:00,Validated,PT15M,-141.846,143.558,0.0,82.66,60.81,,60.81,60.81
2024-01-05T14:15:00+00:00,Validated,PT15M,9.078,-21.669,0.0,100.64,60.81,,100.64,100.64
2024-01-05T14:30:00+00:00,Validated,PT15M,-45.887,39.786,0.0,87.92,60.81,,60.81,60.81
2024-01-05T14:45:00+00:00,Validated,PT15M,-75.424,62.109,0.0,105.59,60.81,,60.81,60.81
2024-01-05T15:00:00+00:00,Validated,PT15M,137.017,-181.655,1.28,111.32,60.81,,112.59,112.59
2024-01-05T15:15:00+00:00,Validated,PT15M,109.906,-114.021,0.0,176.39,60.81,,176.39,176.39
2024-01-05T15:30:00+00:00,Validated,PT15M,30.387,-41.479,0.0,163.55,60.81,,163.55,163.55
2024-01-05T15:45:00+00:00,Validated,PT15M,4.349,-45.342,0.0,110.81,60.81,,110.81,110.81
2024-01-05T16:00:00+00:00,Validated,PT15M,-29.552,14.505,0.0,110.81,60.81,,60.81,60.81
2024-01-05T16:15:00+00:00,Validated,PT15M,-41.652,27.799,0.0,110.81,60.81,,60.81,60.81
2024-01-05T16:30:00+00:00,Validated,PT15M,-42.989,40.339,0.0,110.81,60.81,,60.81,60.81
2024-01-05T16:45:00+00:00,Validated,PT15M,-25.537,8.364,0.0,110.81,60.81,,60.81,60.81
2024-01-05T17:00:00+00:00,Validated,PT15M,34.959,-36.12,0.0,110.81,60.81,,110.81,110.81
2024-01-05T17:15:00+00:00,Validated,PT15M,-14.083,3.251,0.0,110.81,62.31,,62.31,62.31
2024-01-05T17:30:00+00:00,Validated,PT15M,22.701,-35.48,0.0,110.81,65.79,,110.81,110.81
2024-01-05T17:45:00+00:00,Validated,PT15M,45.373,-58.367,0.0,110.81,62.95,,110.81,110.81
2024-01-05T18:00:00+00:00,Validated,PT15M,-66.022,70.104,0.0,110.81,60.81,,60.81,60.81
2024-01-05T18:15:00+00:00,Validated,PT15M,13.213,-51.289,0.0,110.81,60.81,,110.81,110.81
2024-01-05T18:30:00+00:00,Validated,PT15M,153.373,-177.844,1.14,110.81,60.81,,111.95,111.95
2024-01-05T18:45:00+00:00,Validated,PT15M,9.696,13.595,0.0,176.39,57.95,,57.95,57.95
2024-01-05T19:00:00+00:00,Validated,PT15M,-117.293,84.23,0.0,247.91,56.54,,56.54,56.54
2024-01-05T19:15:00+00:00,Validated,PT15M,176.779,-185.872,1.56,110.81,60.81,,112.37,112.37
2024-01-05T19:30:00+00:00,Validated,PT15M,173.812,-183.534,3.32,176.39,60.81,,179.71,179.71
2024-01-05T19:45:00+00:00,Validated,PT15M,51.355,-24.864,0.0,163.55,52.32,,163.55,163.55
2024-01-05T20:00:00+00:00,Validated,PT15M,-48.132,10.327,0.0,157.82,51.06,,51.06,51.06
2024-01-05T20:15:00+00:00,Validated,PT15M,32.887,-38.2,0.0,110.81,60.81,,110.81,110.81
2024-01-05T20:30:00+00:00,Validated,PT15M,32.216,-34.862,0.0,110.81,60.81,,110.81,110.81
2024-01-05T20:45:00+00:00,Validated,PT15M,68.659,-59.368,0.0,110.81,60.81,,110.81,110.81
2024-01-05T21:00:00+00:00,Validated,PT15M,-115.905,149.112,0.0,110.81,55.46,,55.46,55.46
2024-01-05T21:15:00+00:00,Validated,PT15M,-113.394,120.939,0.0,110.81,60.81,,60.81,60.81
2024-01-05T21:30:00+00:00,Validated,PT15M,-82.734,75.032,0.0,110.81,60.81,,60.81,60.81
2024-01-05T21:45:00+00:00,Validated,PT15M,-57.561,66.943,0.0,110.81,60.81,,60.81,60.81
2024-01-05T22:00:00+00:00,Validated,PT15M,-121.689,114.143,0.0,110.81,60.81,,60.81,60.81
2024-01-05T22:15:00+00:00,Validated,PT15M,-127.936,140.941,0.0,110.81,60.81,,60.81,60.81
