id;position_number;lon;lat;alt;date_start;date_end
IT1964A;1;9.66693;45.23499;63.0;2024-01-17;2024-12-23
IT1964A;2;9.6669;45.235;63.0;2024-12-24;2024-12-24
IT1964A;3;9.66694;45.235;63.0;2024-12-25;
IT1965A;1;9.49528;45.30278;76.0;2024-01-17;2024-12-23
IT1965A;2;9.4953;45.3028;76.0;2024-12-24;2024-12-24
IT1965A;3;9.49529;45.30279;76.0;2024-12-25;
IT1967A;1;9.88027;46.1686;290.0;2024-01-17;2024-12-23
IT1967A;2;9.8803;46.1686;290.0;2024-12-24;2024-12-24
IT1967A;3;9.88028;46.16861;290.0;2024-12-25;
IT1975A;1;9.66916;45.03833;61.0;2025-03-10;
IT1993A;1;9.13638;39.26055;15.0;2024-01-17;2024-12-22
IT1993A;2;9.1364;39.26059;15.0;2024-12-23;2024-12-23
IT1993A;3;9.13639;39.26056;15.0;2024-12-24;
IT1996A;1;8.77305;40.25638;532.0;2024-03-26;2024-12-22
IT1996A;2;8.7731;40.2564;532.0;2024-12-23;2024-12-23
IT1996A;3;8.77305;40.25639;532.0;2024-12-24;
IT1997A;1;15.24911;38.1906;28.0;2024-01-17;2025-01-03
IT1997A;2;15.24911;38.19061;28.0;2025-01-04;
IT2003A;1;16.28611;41.31666;15.0;2024-01-17;2024-12-23
IT2003A;2;16.2861;41.31669;15.0;2024-12-24;2024-12-24
IT2003A;3;16.28611;41.31667;15.0;2024-12-25;
IT2005A;1;9.49166;40.9275;17.0;2024-03-26;2024-12-22
IT2005A;2;9.4917;40.9275;17.0;2024-12-23;2024-12-23
IT2005A;3;9.49166;40.9275;17.0;2024-12-24;
IT2007A;1;9.22277;45.80944;323.0;2024-01-17;
IT2008A;1;8.60527;39.88527;4.0;2024-01-17;2024-12-22
IT2008A;2;8.6053;39.8853;4.0;2024-12-23;2024-12-23
IT2008A;3;8.60528;39.88528;4.0;2024-12-24;
IT2009A;1;8.57611;40.72444;275.0;2026-03-20;
IT2010A;1;8.40527;40.83138;16.0;2024-03-26;2024-12-22
IT2010A;2;8.4053;40.8314;16.0;2024-12-23;2024-12-23
IT2010A;3;8.40528;40.83139;16.0;2024-12-24;
IT2011A;1;9.21638;39.8425;736.0;2024-01-17;2024-12-22
IT2011A;2;9.2164;39.8425;736.0;2024-12-23;2024-12-23
IT2011A;3;9.21639;39.8425;736.0;2024-12-24;
IT2012A;1;12.34559;41.87478;62.0;2024-01-17;2024-12-22
IT2012A;2;12.3456;41.8748;62.0;2024-12-23;2024-12-24
IT2012A;3;12.34559;41.87478;62.0;2024-12-25;
IT2013A;1;13.34897;41.6396;242.0;2024-01-27;2024-12-23
IT2013A;2;13.349;41.6396;242.0;2024-12-24;2024-12-24
IT2013A;3;13.34898;41.6396;242.0;2024-12-25;
IT2014A;1;9.28611;46.01583;211.0;2024-01-17;2024-12-22
IT2014A;2;9.28609;46.0158;211.0;2024-12-23;2024-12-24
IT2014A;3;9.28611;46.01583;211.0;2024-12-25;
IT2019A;1;15.54778;41.45389;76.0;2024-01-17;2024-12-22
IT2019A;2;15.5478;41.45389;76.0;2024-12-23;2024-12-24
IT2019A;3;15.54778;41.45389;76.0;2024-12-25;
IT2022A;1;9.18487;44.56468;965.0;2024-01-27;2024-12-21
IT2022A;2;9.1849;44.5647;965.0;2024-12-22;2024-12-22
IT2022A;3;9.18487;44.56468;965.0;2024-12-23;
IT2023A;1;11.87643;42.73657;436.0;2024-01-17;2024-12-22
IT2023A;2;11.8764;42.7366;436.0;2024-12-23;2024-12-24
IT2023A;3;11.87643;42.73657;436.0;2024-12-25;
IT2027A;1;12.22472;43.92749;615.0;2024-01-17;2024-12-23
IT2027A;2;12.2247;43.9275;615.0;2024-12-24;2024-12-24
IT2027A;3;12.22472;43.9275;615.0;2024-12-25;
IT2028A;1;15.63879;38.10495;20.0;2024-12-22;
IT2029A;1;7.77434;43.82001;80.0;2024-03-26;2024-12-21
IT2029A;2;7.7743;43.82;80.0;2024-12-22;2024-12-22
IT2029A;3;7.77434;43.82001;80.0;2024-12-23;
IT2030A;1;14.29714;37.05586;9.0;2024-03-14;2025-01-03
IT2030A;2;14.29714;37.05587;9.0;2025-01-04;
IT2031A;1;17.11417;39.06808;37.0;2024-12-22;
IT2032A;1;11.14193;43.47277;105.0;2024-01-17;2024-12-22
IT2032A;2;11.14194;43.47278;105.0;2024-12-23;
IT2033A;1;14.73402;36.91711;501.0;2024-01-18;
IT2036A;1;14.7145;36.92633;598.0;2024-01-17;2025-01-03
IT2036A;2;14.71451;36.92633;598.0;2025-01-04;
IT2040A;1;9.18805;39.23277;8.0;2024-01-17;2024-12-22
IT2040A;2;9.1881;39.23279;8.0;2024-12-23;2024-12-23
IT2040A;3;9.18806;39.23278;8.0;2024-12-24;
IT2049A;1;9.01139;39.28638;5.0;2026-03-20;
IT2052A;1;15.08112;37.52925;135.0;2024-01-17;2025-01-03
IT2052A;2;15.08112;37.52926;135.0;2025-01-04;
IT2058A;1;16.84526;41.1347;5.0;2024-01-17;2024-12-22
IT2058A;2;16.8453;41.1347;5.0;2024-12-23;2024-12-24
IT2058A;3;16.84526;41.1347;5.0;2024-12-25;
IT2059A;1;8.32472;40.55333;25.0;2024-01-17;2024-12-22
IT2059A;2;8.3247;40.5533;25.0;2024-12-23;2024-12-23
IT2059A;3;8.32471;40.55333;25.0;2024-12-24;
IT2061A;1;12.63639;43.73056;380.0;2024-01-17;2024-12-22
IT2061A;2;12.6364;43.7306;380.0;2024-12-23;2024-12-24
IT2061A;3;12.63639;43.73056;380.0;2024-12-25;
IT2062A;1;9.61472;45.64389;207.0;2025-03-10;
IT2071A;1;11.90222;45.60027;25.0;2024-03-26;2024-12-22
IT2071A;2;11.9022;45.6003;25.0;2024-12-23;2024-12-24
IT2071A;3;11.90222;45.60028;25.0;2024-12-25;
IT2072A;1;11.55333;45.10388;6.0;2024-01-17;2024-12-23
IT2072A;2;11.5533;45.1039;6.0;2024-12-24;2024-12-24
IT2072A;3;11.55333;45.10389;6.0;2024-12-25;
IT2073A;1;10.79139;44.53944;118.0;2025-03-10;
IT2074A;1;9.36693;44.73472;765.0;2024-01-17;2024-12-23
IT2074A;2;9.36689;44.7347;765.0;2024-12-24;2024-12-24
IT2074A;3;9.36693;44.73473;765.0;2024-12-25;
IT2075A;1;11.28611;44.5;56.0;2025-03-10;
IT2079A;1;8.84583;45.30444;109.0;2024-01-17;2024-12-23
IT2079A;2;8.8458;45.3044;109.0;2024-12-24;2024-12-24
IT2079A;3;8.84582;45.30444;109.0;2024-12-25;
IT2087A;1;16.29516;38.95955;140.0;2024-12-22;
IT2089A;1;16.57924;38.91829;370.0;2025-02-01;
IT2093A;1;16.08024;38.66458;467.0;2024-12-22;
IT2094A;1;16.23452;38.39092;660.0;2024-12-22;
IT2096A;1;11.34197;46.49917;260.0;2024-01-17;2024-12-22
IT2096A;2;11.342;46.4992;260.0;2024-12-23;2024-12-24
IT2096A;3;11.34197;46.49917;260.0;2024-12-25;
IT2097A;1;10.92611;44.15;811.0;2024-01-17;2024-12-22
IT2097A;2;10.9261;44.15;811.0;2024-12-23;2024-12-24
IT2097A;3;10.92611;44.15;811.0;2024-12-25;
IT2098A;1;9.27611;45.60222;181.0;2024-01-17;2024-12-18
IT2098A;2;9.2761;45.6022;181.0;2024-12-19;2024-12-24
IT2098A;3;9.2761;45.60222;181.0;2024-12-25;
IT2100A;1;12.20583;43.13305;242.0;2024-01-17;2024-12-23
IT2100A;2;12.20583;43.13306;242.0;2024-12-24;
IT2101A;1;7.8375;45.00279;271.0;2024-01-17;2024-12-23
IT2101A;2;7.8375;45.0028;271.0;2024-12-24;
IT2104A;1;8.1598;45.6642;666.0;2024-01-17;
IT2105A;1;12.24583;43.45694;284.0;2024-01-17;2024-12-22
IT2105A;2;12.2458;43.4569;284.0;2024-12-23;2024-12-27
IT2105A;3;12.24583;43.45694;284.0;2024-12-28;
IT2109A;1;12.41972;42.55194;329.0;2024-01-17;2024-12-22
IT2109A;2;12.4197;42.5519;329.0;2024-12-23;2024-12-23
IT2109A;3;12.41972;42.55194;329.0;2024-12-24;
IT2110A;1;16.3868;39.48963;758.0;2024-12-22;
IT2112A;1;17.01034;39.18752;71.0;2025-04-18;
IT2113A;1;12.13666;42.73722;143.0;2024-01-17;2024-12-23
IT2113A;2;12.13667;42.73722;143.0;2024-12-24;
IT2115A;1;12.9259;45.85693;0.0;2024-01-17;2024-12-22
IT2115A;2;12.9259;45.8569;0.0;2024-12-23;2024-12-23
IT2115A;3;12.9259;45.85693;0.0;2024-12-24;
IT2117A;1;7.7116;45.1763;246.0;2024-01-30;
IT2119A;1;7.4262;44.7197;268.0;2024-01-17;
IT2128A;1;8.2921;46.1276;281.0;2024-01-17;
IT2131A;1;13.48636;45.73162;0.0;2024-01-17;2024-12-22
IT2131A;2;13.4864;45.7316;0.0;2024-12-23;2024-12-24
IT2131A;3;13.48636;45.73162;0.0;2024-12-25;
IT2132A;1;13.50112;45.83643;10.0;2024-01-17;2024-12-22
IT2132A;2;13.5011;45.8364;10.0;2024-12-23;2024-12-24
IT2132A;3;13.50112;45.83643;10.0;2024-12-25;
IT2134A;1;12.52194;42.53417;95.0;2024-01-17;2024-12-22
IT2134A;2;12.5219;42.5342;95.0;2024-12-23;2024-12-23
IT2134A;3;12.52194;42.53417;95.0;2024-12-24;
IT2137A;1;17.95471;40.63139;20.0;2024-01-17;2024-12-22
IT2137A;2;17.9547;40.6314;20.0;2024-12-23;2024-12-24
IT2137A;3;17.95471;40.63139;20.0;2024-12-25;
IT2141A;1;15.38667;41.63083;150.0;2026-03-01;
IT2142A;1;15.44083;41.54665;150.0;2024-01-17;2024-12-23
IT2142A;2;15.4408;41.5467;150.0;2024-12-24;2024-12-24
IT2142A;3;15.44083;41.54666;150.0;2024-12-25;
IT2148A;1;17.5125;40.64916;100.0;2024-01-17;2024-12-23
IT2148A;2;17.5125;40.6492;100.0;2024-12-24;2024-12-24
IT2148A;3;17.5125;40.64917;100.0;2024-12-25;
IT2149A;1;17.41583;40.74278;200.0;2024-01-17;2024-12-22
IT2149A;2;17.4158;40.7428;200.0;2024-12-23;2024-12-24
IT2149A;3;17.41583;40.74278;200.0;2024-12-25;
IT2150A;1;18.125;40.40332;100.0;2024-01-17;2024-12-22
IT2150A;2;18.125;40.4033;100.0;2024-12-23;2024-12-24
IT2150A;3;18.125;40.40332;100.0;2024-12-25;
IT2151A;1;18.04722;40.48944;50.0;2024-01-17;2024-12-22
IT2151A;2;18.0472;40.4894;50.0;2024-12-23;2024-12-24
IT2151A;3;18.04722;40.48944;50.0;2024-12-25;
IT2152A;1;13.2714;45.82198;3.0;2024-03-09;2024-12-23
IT2152A;2;13.2714;45.822;3.0;2024-12-24;2024-12-24
IT2152A;3;13.2714;45.82199;3.0;2024-12-25;
IT2153A;1;11.09778;43.79306;41.0;2024-01-17;2024-12-22
IT2153A;2;11.0978;43.7931;41.0;2024-12-23;2024-12-24
IT2153A;3;11.09778;43.79306;41.0;2024-12-25;
IT2154A;1;10.52417;42.93193;40.0;2024-01-17;2024-12-23
IT2154A;2;10.5242;42.9319;40.0;2024-12-24;2024-12-24
IT2154A;3;10.52417;42.93194;40.0;2024-12-25;
IT2155A;1;8.20604;44.39703;450.0;2024-02-09;2024-12-21
IT2155A;2;8.206;44.397;450.0;2024-12-22;2024-12-22
IT2155A;3;8.20604;44.39703;450.0;2024-12-23;
IT2158A;1;12.40166;43.90805;540.0;2024-01-17;2024-12-23
IT2158A;2;12.4017;43.9081;540.0;2024-12-24;2024-12-24
IT2158A;3;12.40167;43.90806;540.0;2024-12-25;
IT2159A;1;13.48944;42.33;584.0;2024-01-17;2024-12-22
IT2159A;2;13.4894;42.33;584.0;2024-12-23;2024-12-24
IT2159A;3;13.48944;42.33;584.0;2024-12-25;
IT2160A;1;13.35083;42.41277;794.0;2024-01-17;2024-12-23
IT2160A;2;13.3508;42.4128;794.0;2024-12-24;2024-12-24
IT2160A;3;13.35083;42.41278;794.0;2024-12-25;
IT2161A;1;14.10361;41.77943;803.0;2024-01-17;2024-12-23
IT2161A;2;14.1036;41.7794;803.0;2024-12-24;2024-12-24
IT2161A;3;14.10361;41.77944;803.0;2024-12-25;
IT2162A;1;13.72611;42.66555;228.0;2024-05-03;2024-12-18
IT2162A;2;13.7261;42.6656;228.0;2024-12-19;2024-12-24
IT2162A;3;13.72611;42.66556;228.0;2024-12-25;
IT2163A;1;14.02889;42.11944;913.0;2024-01-17;2024-12-22
IT2163A;2;14.0289;42.1194;913.0;2024-12-23;2024-12-24
IT2163A;3;14.02889;42.11944;913.0;2024-12-25;
IT2164A;1;14.06778;42.35806;132.0;2024-01-17;2024-12-22
IT2164A;2;14.0678;42.3581;132.0;2024-12-23;2024-12-24
IT2164A;3;14.06778;42.35806;132.0;2024-12-25;
IT2165A;1;14.35583;42.29305;201.0;2024-01-17;2024-12-23
IT2165A;2;14.3558;42.2931;201.0;2024-12-24;2024-12-24
IT2165A;3;14.35583;42.29306;201.0;2024-12-25;
IT2166A;1;14.13778;42.34611;50.0;2024-01-17;2024-12-18
IT2166A;2;14.1378;42.3461;50.0;2024-12-19;2024-12-24
IT2166A;3;14.13778;42.34611;50.0;2024-12-25;
IT2167A;1;14.27917;42.42139;6.0;2024-01-17;2024-12-22
IT2167A;2;14.2792;42.4214;6.0;2024-12-23;2024-12-24
IT2167A;3;14.27917;42.42139;6.0;2024-12-25;
IT2168A;1;7.6491;45.0249;243.0;2024-01-17;
IT2169A;1;13.30194;45.84194;3.0;2024-01-17;2024-12-22
IT2169A;2;13.3019;45.8419;3.0;2024-12-23;2024-12-24
IT2169A;3;13.30194;45.84194;3.0;2024-12-25;
IT2170A;1;13.26222;45.81083;0.0;2025-03-10;
IT2173A;1;13.57049;41.22308;3.0;2024-01-17;2024-12-22
IT2173A;2;13.5705;41.2231;3.0;2024-12-23;2024-12-24
IT2173A;3;13.57049;41.22308;3.0;2024-12-25;
IT2175A;1;12.41319;42.30181;145.0;2024-01-17;2024-12-23
IT2175A;2;12.4132;42.3018;145.0;2024-12-24;2024-12-24
IT2175A;3;12.4132;42.30181;145.0;2024-12-25;
IT2182A;1;13.47479;46.51004;771.0;2024-01-17;2024-12-22
IT2182A;2;13.4748;46.51;771.0;2024-12-23;2024-12-23
IT2182A;3;13.47479;46.51005;771.0;2024-12-24;
IT2183A;1;10.3327;43.56889;8.0;2024-01-17;2024-12-23
IT2183A;2;10.3327;43.5689;8.0;2024-12-24;
IT2206A;1;14.34496;37.02248;0.0;2024-01-17;2025-01-03
IT2206A;2;14.34497;37.02249;0.0;2025-01-04;
IT2207A;1;14.22384;37.07569;0.0;2024-01-17;
IT2212A;1;14.48133;40.92431;31.0;2026-03-20;
IT2213A;1;14.70244;40.71098;191.0;2024-01-17;2024-12-23
IT2213A;2;14.7024;40.711;191.0;2024-12-24;2024-12-24
IT2213A;3;14.70244;40.71099;191.0;2024-12-25;
IT2215A;1;14.83614;41.14691;128.0;2024-01-17;2024-12-22
IT2215A;2;14.8361;41.1469;128.0;2024-12-23;2024-12-24
IT2215A;3;14.83614;41.14691;128.0;2024-12-25;
IT2216A;1;14.29866;40.91463;57.0;2024-01-17;2024-12-22
IT2216A;2;14.2987;40.9146;57.0;2024-12-23;2024-12-24
IT2216A;3;14.29866;40.91463;57.0;2024-12-25;
IT2217A;1;14.43814;40.76059;45.0;2024-01-17;2024-12-23
IT2217A;2;14.4382;40.76059;45.0;2024-12-24;2024-12-24
IT2217A;3;14.43815;40.76059;45.0;2024-12-25;
IT2219A;1;14.36981;40.94108;27.0;2026-03-20;
IT2228A;1;14.77998;41.11574;125.0;2024-01-17;2024-12-23
IT2228A;2;14.77998;41.11575;125.0;2024-12-24;
IT2230A;1;10.5172;44.92466;26.0;2024-01-17;2024-12-23
IT2230A;2;10.5172;44.9247;26.0;2024-12-24;2024-12-24
IT2230A;3;10.5172;44.92467;26.0;2024-12-25;
IT2232A;1;9.16698;45.5476;155.0;2024-01-17;2024-12-22
IT2232A;2;9.167;45.5476;155.0;2024-12-23;2024-12-24
IT2232A;3;9.16698;45.5476;155.0;2024-12-25;
IT2233A;1;7.30433;45.73443;583.0;2024-01-17;2024-12-23
IT2233A;2;7.3043;45.7344;583.0;2024-12-24;2024-12-24
IT2233A;3;7.30433;45.73444;583.0;2024-12-25;
IT2239A;1;10.55988;44.00555;130.0;2024-01-17;2024-12-22
IT2239A;2;10.5599;44.0055;130.0;2024-12-23;2024-12-24
IT2239A;3;10.55988;44.00555;130.0;2024-12-25;
IT2240A;1;10.50048;43.8328;13.0;2024-01-17;2024-12-23
IT2240A;2;10.5005;43.8328;13.0;2024-12-24;2024-12-24
IT2240A;3;10.50048;43.83281;13.0;2024-12-25;
IT2242A;1;11.46694;43.62302;121.0;2024-01-17;2024-12-23
IT2242A;2;11.4669;43.623;121.0;2024-12-24;2024-12-24
IT2242A;3;11.46694;43.62303;121.0;2024-12-25;
IT2247A;1;12.23704;41.76823;2.0;2024-01-17;2024-12-22
IT2247A;2;12.237;41.7682;2.0;2024-12-23;2024-12-24
IT2247A;3;12.23704;41.76823;2.0;2024-12-25;
IT2248A;1;11.79317;42.1373;90.0;2024-01-17;2024-12-23
IT2248A;2;11.7932;42.1373;90.0;2024-12-24;2024-12-24
IT2248A;3;11.79317;42.13731;90.0;2024-12-25;
IT2249A;1;11.7427;42.15998;11.0;2024-01-17;2024-12-23
IT2249A;2;11.7427;42.16;11.0;2024-12-24;2024-12-24
IT2249A;3;11.74271;42.15998;11.0;2024-12-25;
IT2251A;1;11.81765;42.09883;124.0;2024-01-17;2024-12-23
IT2251A;2;11.8177;42.0988;124.0;2024-12-24;2024-12-24
IT2251A;3;11.81765;42.09884;124.0;2024-12-25;
IT2252A;1;11.80936;42.08179;19.0;2024-01-17;2024-12-23
IT2252A;2;11.8094;42.0818;19.0;2024-12-24;2024-12-24
IT2252A;3;11.80937;42.08179;19.0;2024-12-25;
IT2253A;1;11.8159;42.07361;30.0;2024-01-17;2024-12-22
IT2253A;2;11.8159;42.0736;30.0;2024-12-23;2024-12-24
IT2253A;3;11.8159;42.07361;30.0;2024-12-25;
IT2254A;1;11.9;42.16096;465.0;2024-01-17;2024-12-23
IT2254A;2;11.9;42.161;465.0;2024-12-24;2024-12-24
IT2254A;3;11.9;42.16097;465.0;2024-12-25;
IT2257A;1;11.89431;42.26858;231.0;2024-01-17;2024-12-23
IT2257A;2;11.8943;42.2686;231.0;2024-12-24;2024-12-24
IT2257A;3;11.89432;42.26859;231.0;2024-12-25;
IT2259A;1;8.79768;44.4284;50.0;2024-01-27;2024-12-21
IT2259A;2;8.7977;44.4284;50.0;2024-12-22;2024-12-22
IT2259A;3;8.79768;44.4284;50.0;2024-12-23;
IT2260A;1;13.85497;45.64731;366.0;2024-01-17;2024-12-22
IT2260A;2;13.855;45.6473;366.0;2024-12-23;2024-12-23
IT2260A;3;13.85497;45.64731;366.0;2024-12-24;
IT2262A;1;13.75605;45.64231;26.0;2024-01-17;2024-12-23
IT2262A;2;13.7561;45.6423;26.0;2024-12-24;2024-12-24
IT2262A;3;13.75605;45.64232;26.0;2024-12-25;
IT2268A;1;14.97584;40.61107;70.0;2024-01-17;2024-12-22
IT2268A;2;14.9758;40.6111;70.0;2024-12-23;2024-12-24
IT2268A;3;14.97584;40.61107;70.0;2024-12-25;
IT2270A;1;14.34927;40.81587;75.0;2024-01-17;2024-12-23
IT2270A;2;14.3493;40.8159;75.0;2024-12-24;2024-12-24
IT2270A;3;14.34927;40.81588;75.0;2024-12-25;
IT2272A;1;14.12254;40.82291;39.0;2024-05-19;2024-12-22
IT2272A;2;14.1225;40.82289;39.0;2024-12-23;2024-12-24
IT2272A;3;14.12254;40.82291;39.0;2024-12-25;
IT2274A;1;13.53253;37.29189;0.0;2024-01-17;2025-01-03
IT2274A;2;13.53254;37.29189;0.0;2025-01-04;
IT2275A;1;15.54651;38.17434;0.0;2024-01-17;
IT2276A;1;15.09675;41.15603;792.0;2024-01-17;2024-12-22
IT2276A;2;15.0968;41.156;792.0;2024-12-23;2024-12-24
IT2276A;3;15.09675;41.15603;792.0;2024-12-25;
IT2277A;1;14.17941;40.79888;150.0;2024-01-17;2024-12-23
IT2277A;2;14.1794;40.7989;150.0;2024-12-24;2024-12-24
IT2277A;3;14.17941;40.79889;150.0;2024-12-25;
IT2280A;1;13.76608;45.64048;140.0;2024-01-17;2024-12-23
IT2280A;2;13.7661;45.6405;140.0;2024-12-24;2024-12-24
IT2280A;3;13.76608;45.64049;140.0;2024-12-25;
IT2281A;1;13.59396;37.30704;265.0;2024-01-17;
IT2282A;1;8.6204;45.43969;154.0;2024-01-17;2024-12-23
IT2282A;2;8.6204;45.4397;154.0;2024-12-24;
IT2283A;1;15.29873;40.47058;650.0;2024-01-17;2024-12-23
IT2283A;2;15.2987;40.47059;650.0;2024-12-24;2024-12-24
IT2283A;3;15.29873;40.47059;650.0;2024-12-25;
IT2285A;1;11.22324;46.26405;212.0;2024-01-17;2024-12-23
IT2285A;2;11.2232;46.2641;212.0;2024-12-24;2024-12-24
IT2285A;3;11.22324;46.26406;212.0;2024-12-25;
IT2288A;1;15.24756;38.23146;10.0;2024-01-17;2025-01-03
IT2288A;2;15.24757;38.23147;10.0;2025-01-04;
IT2292A;1;7.86394;44.08195;950.0;2024-03-26;2024-12-21
IT2292A;2;7.8639;44.082;950.0;2024-12-22;2024-12-22
IT2292A;3;7.86394;44.08196;950.0;2024-12-23;
IT2293A;1;13.5445;45.80296;0.0;2025-03-10;
IT2297A;1;13.34652;38.10509;10.0;2024-01-17;2025-01-03
IT2297A;2;13.34653;38.1051;10.0;2025-01-04;
IT2301A;1;10.25637;45.50867;124.0;2025-03-10;
IT2305A;1;11.9235;42.15286;458.0;2024-03-09;2024-12-22
IT2305A;2;11.9235;42.1529;458.0;2024-12-23;2024-12-24
IT2305A;3;11.9235;42.15286;458.0;2024-12-25;
IT2306A;1;13.5899;37.30641;235.0;2024-03-09;
IT2307A;1;13.5516;37.29923;96.0;2024-03-09;
IT2308A;1;13.5041;38.08611;51.0;2026-03-20;
IT2309A;1;15.2312;38.16029;35.0;2024-03-09;2025-01-03
IT2309A;2;15.23121;38.16029;35.0;2025-01-04;
IT2312A;1;14.26125;37.0651;7.0;2024-03-09;
IT2313A;1;12.59792;35.5028;20.0;2024-03-09;
IT2314A;1;14.83865;36.72947;16.0;2024-03-09;
IT2315A;1;15.10106;37.57866;334.0;2024-03-09;2025-01-03
IT2315A;2;15.10106;37.57867;334.0;2025-01-04;
IT2316A;1;15.13175;37.09627;129.0;2024-03-09;2025-01-03
IT2316A;2;15.13175;37.09628;129.0;2025-01-04;
IT2317A;1;15.26801;37.08575;68.0;2024-03-09;2025-01-03
IT2317A;2;15.26801;37.08574;68.0;2025-01-04;
IT2318A;1;12.71802;37.88247;186.0;2024-03-09;2025-01-03
IT2318A;2;12.71802;37.88248;186.0;2025-01-04;
IT2321A;1;12.50816;45.95746;23.0;2026-03-20;
IT2324A;1;13.61613;45.93648;79.0;2025-03-10;
IT2325A;1;13.14656;45.79561;4.0;2026-03-20;
IT2326A;1;13.21748;45.8202;7.0;2026-03-20;
IT2329A;1;13.14037;41.73194;174.0;2026-03-20;
LT00001;1;25.28518;54.67762;116.0;2024-01-17;2024-12-23
LT00001;2;25.2852;54.6776;116.0;2024-12-24;2024-12-24
LT00001;3;25.28519;54.67763;116.0;2024-12-25;
LT00002;1;25.21083;54.68611;170.0;2024-01-17;2024-12-22
LT00002;2;25.2108;54.6861;170.0;2024-12-23;2024-12-24
LT00002;3;25.21083;54.68611;170.0;2024-12-25;
LT00012;1;24.36557;55.72499;52.0;2024-01-17;2024-12-23
LT00012;2;24.3656;55.725;52.0;2024-12-24;2024-12-24
LT00012;3;24.36557;55.725;52.0;2024-12-25;
LT00021;1;22.87084;56.31943;75.0;2024-01-17;2024-09-22
LT00021;2;22.87084;56.31944;75.0;2024-09-23;2024-12-22
LT00021;3;22.8708;56.3194;75.0;2024-12-23;2024-12-24
LT00021;4;22.87084;56.31944;75.0;2024-12-25;
LT00044;1;23.83583;54.88361;73.0;2024-01-17;2024-12-22
LT00044;2;23.8358;54.8836;73.0;2024-12-23;2024-12-24
LT00044;3;23.83583;54.88361;73.0;2024-12-25;
LT00051;1;26.00416;55.46333;180.0;2024-01-17;2024-12-23
LT00051;2;26.0042;55.4633;180.0;2024-12-24;2024-12-24
LT00051;3;26.00417;55.46333;180.0;2024-12-25;
LT00052;1;24.28972;54.09249;130.0;2024-01-17;2024-12-23
LT00052;2;24.2897;54.0925;130.0;2024-12-24;2024-12-24
LT00052;3;24.28973;54.0925;130.0;2024-12-25;
LT00053;1;21.88694;56.00833;155.0;2024-01-17;2024-12-23
LT00053;2;21.8869;56.0083;155.0;2024-12-24;2024-12-24
LT00053;3;21.88695;56.00834;155.0;2024-12-25;
LU0101A;1;6.13759;49.59768;275.0;2024-03-09;2024-09-17
LU0101A;2;6.13759;49.59769;275.0;2024-09-18;2024-12-22
LU0101A;3;6.1376;49.5977;275.0;2024-12-23;2024-12-24
LU0101A;4;6.13759;49.59769;275.0;2024-12-25;
LU0102A;1;5.97694;49.50503;287.0;2024-01-17;2024-09-21
LU0102A;2;5.97694;49.50504;287.0;2024-09-22;2024-12-22
LU0102A;3;5.9769;49.505;287.0;2024-12-23;2024-12-24
LU0102A;4;5.97694;49.50504;287.0;2024-12-25;
LU0103A;1;6.1759;49.94395;511.0;2024-01-17;2024-09-21
LU0103A;2;6.17833;49.93583;511.0;2024-09-22;2024-12-18
LU0103A;3;6.1783;49.9358;511.0;2024-12-19;2024-12-24
LU0103A;4;6.17833;49.93583;511.0;2024-12-25;
LU0104A;1;5.84714;49.7318;288.0;2024-01-17;2024-09-21
LU0104A;2;5.84714;49.73181;288.0;2024-09-22;2024-12-22
LU0104A;3;5.8471;49.7318;288.0;2024-12-23;2024-12-23
LU0104A;4;5.84714;49.73181;288.0;2024-12-24;
LU0105A;1;6.30533;49.72225;319.0;2024-01-17;2024-12-23
LU0105A;2;6.3053;49.7223;319.0;2024-12-24;2024-12-24
LU0105A;3;6.30533;49.72226;319.0;2024-12-25;
LV0010R;1;21.17333;56.16235;18.0;2024-01-18;2024-12-22
LV0010R;2;21.1733;56.1624;18.0;2024-12-23;2024-12-24
LV0010R;3;21.17333;56.16235;18.0;2024-12-25;
LV0022A;1;21.59031;57.40399;1.0;2024-03-08;2024-12-23
LV0022A;2;21.5903;57.404;1.0;2024-12-24;2024-12-24
LV0022A;3;21.59032;57.404;1.0;2024-12-25;
LV0026A;1;24.10475;56.95484;3.0;2024-03-08;2024-12-23
LV0026A;2;24.1048;56.9549;3.0;2024-12-24;2024-12-24
LV0026A;3;24.10476;56.95485;3.0;2024-12-25;
LV0029A;1;21.01441;56.49628;2.0;2024-03-08;2024-12-22
LV0029A;2;21.0144;56.4963;2.0;2024-12-23;2024-12-24
LV0029A;3;21.01441;56.49628;2.0;2024-12-25;
LV0031A;1;27.33774;56.51101;157.0;2024-03-08;2024-12-23
LV0031A;2;27.3377;56.511;157.0;2024-12-24;2024-12-24
LV0031A;3;27.33775;56.51101;157.0;2024-12-25;
ME0001A;1;19.34912;43.35722;777.0;2024-12-24;
ME0008A;1;19.09431;42.10383;12.0;2024-12-24;
ME0009A;1;18.94291;42.78121;629.0;2024-12-24;
ME0012A;1;19.32773;42.5176;221.0;2025-04-18;
ME0013A;1;19.7424;43.02955;572.0;2025-04-18;
MK0030A;1;21.46362;42.00361;250.0;2024-01-17;
MK0036A;1;21.71474;42.13556;337.0;2024-01-17;
MK0042A;1;20.69889;41.53582;1333.0;2024-01-17;
MK0048A;1;21.387;42.00599;255.0;2024-01-17;2025-04-17
