experiment,method,seed,DGP,preset,mean_crps,delta_crps_vs_equal,mean_HHI,mean_N_eff,final_gini
master_comparison,mechanism,64,latent_fixed,fixed_deposits,0.05219619919597875,-0.002585708064740219,0.12985984992184035,7.935155233162001,nan
master_comparison,best_single,64,latent_fixed,fixed_deposits,0.02414434918647798,-0.03063755807424099,0.12985984992184035,7.935155233162001,nan
master_comparison,uniform,65,latent_fixed,fixed_deposits,0.055847738610362005,0.0,0.12820460131440306,8.008183112775447,nan
master_comparison,deposit,65,latent_fixed,fixed_deposits,0.05584773861036202,1.3877787807814457e-17,0.12820460131440306,8.008183112775447,nan
master_comparison,skill,65,latent_fixed,fixed_deposits,0.05429041799340197,-0.0015573206169600326,0.12820460131440306,8.008183112775447,nan
master_comparison,mechanism,65,latent_fixed,fixed_deposits,0.05292464115170076,-0.0029230974586612474,0.12820460131440306,8.008183112775447,nan
master_comparison,best_single,65,latent_fixed,fixed_deposits,0.024104414355307295,-0.03174332425505471,0.12820460131440306,8.008183112775447,nan
master_comparison,uniform,66,latent_fixed,fixed_deposits,0.05538763400742968,0.0,0.12975792411808074,7.947448086109882,nan
master_comparison,deposit,66,latent_fixed,fixed_deposits,0.05538763400742969,6.938893903907228e-18,0.12975792411808074,7.947448086109882,nan
master_comparison,skill,66,latent_fixed,fixed_deposits,0.05379063191296931,-0.0015970020944603702,0.12975792411808074,7.947448086109882,nan
master_comparison,mechanism,66,latent_fixed,fixed_deposits,0.05238025469515302,-0.0030073793122766604,0.12975792411808074,7.947448086109882,nan
master_comparison,best_single,66,latent_fixed,fixed_deposits,0.02206807008022659,-0.03331956392720309,0.12975792411808074,7.947448086109882,nan
master_comparison,uniform,67,latent_fixed,fixed_deposits,0.05448185813216799,0.0,0.13022674194264927,7.903738560615613,nan
master_comparison,deposit,67,latent_fixed,fixed_deposits,0.05448185813216799,0.0,0.13022674194264927,7.903738560615613,nan
master_comparison,skill,67,latent_fixed,fixed_deposits,0.052981836745288495,-0.0015000213868794979,0.13022674194264927,7.903738560615613,nan
master_comparison,mechanism,67,latent_fixed,fixed_deposits,0.05167771691358784,-0.00280414121858015,0.13022674194264927,7.903738560615613,nan
master_comparison,best_single,67,latent_fixed,fixed_deposits,0.02238054501078934,-0.03210131312137865,0.13022674194264927,7.903738560615613,nan
master_comparison,uniform,68,latent_fixed,fixed_deposits,0.054387006134954105,0.0,0.130590831605614,7.856830154991549,nan
master_comparison,deposit,68,latent_fixed,fixed_deposits,0.054387006134954105,0.0,0.130590831605614,7.856830154991549,nan
master_comparison,skill,68,latent_fixed,fixed_deposits,0.053034935500635906,-0.001352070634318199,0.130590831605614,7.856830154991549,nan
master_comparison,mechanism,68,latent_fixed,fixed_deposits,0.05183691937789532,-0.0025500867570587837,0.130590831605614,7.856830154991549,nan
master_comparison,best_single,68,latent_fixed,fixed_deposits,0.02616064527348062,-0.028226360861473485,0.130590831605614,7.856830154991549,nan
master_comparison,uniform,69,latent_fixed,fixed_deposits,0.057220568281888304,0.0,0.13009188575702618,7.958039324359728,nan
master_comparison,deposit,69,latent_fixed,fixed_deposits,0.057220568281888304,0.0,0.13009188575702618,7.958039324359728,nan
master_comparison,skill,69,latent_fixed,fixed_deposits,0.05532229218944411,-0.0018982760924441955,0.13009188575702618,7.958039324359728,nan
master_comparison,mechanism,69,latent_fixed,fixed_deposits,0.05366019097214194,-0.003560377309746364,0.13009188575702618,7.958039324359728,nan
master_comparison,best_single,69,latent_fixed,fixed_deposits,0.02198151686770505,-0.03523905141418325,0.13009188575702618,7.958039324359728,nan
master_comparison,uniform,70,latent_fixed,fixed_deposits,0.056698345615892,0.0,0.1297161709973052,7.923181616075977,nan
master_comparison,deposit,70,latent_fixed,fixed_deposits,0.056698345615892,0.0,0.1297161709973052,7.923181616075977,nan
master_comparison,skill,70,latent_fixed,fixed_deposits,0.05508142428392692,-0.0016169213319650808,0.1297161709973052,7.923181616075977,nan
master_comparison,mechanism,70,latent_fixed,fixed_deposits,0.053662792792426875,-0.0030355528234651263,0.1297161709973052,7.923181616075977,nan
